year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1964,39,57,Rajiformes,Skates and rays,300014,9.1397360637185e-5,Rajiformes-57
1964,39,57,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,0.0758737700176212,Scomberomorus_commerson-57
1964,39,57,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,5.91201050532722e-4,Scomberomorus_guttatus-57
1965,39,51,Acanthocybium solandri,Wahoo,600089,0.0476305875556379,Acanthocybium_solandri-51
1965,39,51,Alopias,Thresher sharks,500639,1.06388803888889,Alopias-51
1965,39,51,Aphareus rutilans,Rusty jobfish,600083,88.0956985882025,Aphareus_rutilans-51
1965,39,51,Aprion virescens,Green jobfish,600084,88.0956985882025,Aprion_virescens-51
1965,39,51,Auxis rochei,Bullet tuna,600093,1737.38392628013,Auxis_rochei-51
1965,39,51,Auxis thazard,Frigate tuna,600094,1735.16272875253,Auxis_thazard-51
1965,39,51,Bregmaceros mcclellandi,Unicorn cod,608421,0.588452937601063,Bregmaceros_mcclellandi-51
1965,39,51,Caesio,Caesios,500475,244.2346875,Caesio-51
1965,39,51,Caesio caerulaurea,Blue and gold fusilier,600918,244.2346875,Caesio_caerulaurea-51
1965,39,51,Carangidae,"Jacks, pompanos",400314,329.882237234194,Carangidae-51
1965,39,51,Carangoides coeruleopinnatus,Coastal trevally,601924,132.143547882304,Carangoides_coeruleopinnatus-51
1965,39,51,Carangoides orthogrammus,Island trevally,601909,132.143547882304,Carangoides_orthogrammus-51
1965,39,51,Carangoides talamparoides,Imposter trevally,601912,123.143547882304,Carangoides_talamparoides-51
1965,39,51,Caranx ignobilis,Giant trevally,601895,132.143547882304,Caranx_ignobilis-51
1965,39,51,Caranx lugubris,Black jack,601936,132.143547882304,Caranx_lugubris-51
1965,39,51,Caranx melampygus,Bluefin trevally,601906,141.143547882304,Caranx_melampygus-51
1965,39,51,Caranx sexfasciatus,Bigeye trevally,601917,132.143547882304,Caranx_sexfasciatus-51
1965,39,51,Carcharhinidae,Requiem sharks,400011,197.456285988889,Carcharhinidae-51
1965,39,51,Carcharhiniformes,Ground sharks,300008,0.36,Carcharhiniformes-51
1965,39,51,Carcharhinus,Sharp-nosed sharks,500816,1.06388803888889,Carcharhinus-51
1965,39,51,Carcharhinus falciformis,Silky shark,600868,28.72497705,Carcharhinus_falciformis-51
1965,39,51,Carcharhinus longimanus,Oceanic whitetip shark,600875,1.06388803888889,Carcharhinus_longimanus-51
1965,39,51,Carcharhinus melanopterus,Blacktip reef shark,600877,65.46413265,Carcharhinus_melanopterus-51
1965,39,51,Chondrichthyes,"Sharks, rays, chimaeras",200538,29.7647887139079,Chondrichthyes-51
1965,39,51,Clupeidae,"Herrings, sardines, menhadens",400043,91.4036205753738,Clupeidae-51
1965,39,51,Congridae,"Conger, garden eels",400062,0.0358619081943912,Congridae-51
1965,39,51,Elasmobranchii,"Sharks, rays, skates",200004,54.0783880388889,Elasmobranchii-51
1965,39,51,Encrasicholina heteroloba,Shorthead anchovy,600556,116.1765,Encrasicholina_heteroloba-51
1965,39,51,Epinephelus,"Seabasses, hinds",500366,20.8583016574302,Epinephelus-51
1965,39,51,Euthynnus affinis,Kawakawa,600096,287.407429082611,Euthynnus_affinis-51
1965,39,51,Gadiformes,Cods,300044,0.00857024911222511,Gadiformes-51
1965,39,51,Galeocerdo cuvier,Tiger shark,600886,54.0783880388889,Galeocerdo_cuvier-51
1965,39,51,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,35.5569692438273,Haemulidae-51
1965,39,51,Hexanchus griseus,Bluntnose sixgill shark,600637,53.3745,Hexanchus_griseus-51
1965,39,51,Istiompax indica,Black marlin,600217,26.1283857998411,Istiompax_indica-51
1965,39,51,Istiophoridae,Billfishes,400419,1.85096408189533,Istiophoridae-51
1965,39,51,Istiophorus platypterus,Indo-Pacific sailfish,600077,3.47517287382407,Istiophorus_platypterus-51
1965,39,51,Isurus oxyrinchus,Shortfin mako,600752,6.62110816114585,Isurus_oxyrinchus-51
1965,39,51,Kajikia audax,Striped marlin,600223,56.2335211996107,Kajikia_audax-51
1965,39,51,Katsuwonus pelamis,Skipjack tuna,600107,5785.23179553113,Katsuwonus_pelamis-51
1965,39,51,Lactarius lactarius,False trevally,600363,10.2931155369015,Lactarius_lactarius-51
1965,39,51,Lamniformes,Mackerel sharks,300007,0.36,Lamniformes-51
1965,39,51,Lethrinidae,"Emperors, scavengers",400328,88.0956985882025,Lethrinidae-51
1965,39,51,Lethrinus harak,Thumbprint emperor,601851,29.3652328627342,Lethrinus_harak-51
1965,39,51,Lethrinus microdon,Smalltooth emperor,601845,29.3652328627342,Lethrinus_microdon-51
1965,39,51,Lethrinus olivaceus,Longface emperor,601864,29.3652328627342,Lethrinus_olivaceus-51
1965,39,51,Lethrinus rubrioperculatus,Spotcheek emperor,601848,29.3652328627342,Lethrinus_rubrioperculatus-51
1965,39,51,Lethrinus xanthochilus,Yellowlip emperor,601852,29.3652328627342,Lethrinus_xanthochilus-51
1965,39,51,Lutjanidae,Snappers,400323,319.93762999878,Lutjanidae-51
1965,39,51,Lutjanus bohar,Two-spot red snapper,601417,88.0956985882025,Lutjanus_bohar-51
1965,39,51,Lutjanus gibbus,Humpback red snapper,600265,88.0956985882025,Lutjanus_gibbus-51
1965,39,51,Macolor,Snappers,502666,88.0956985882024,Macolor-51
1965,39,51,Macolor niger,Black and white snapper,600187,88.0956985882025,Macolor_niger-51
1965,39,51,Marine fishes not identified,Marine fishes nei,100039,2466.68664024365,Marine_fishes_not_identified-51
1965,39,51,Marine pelagic fishes not identified,Pelagic fishes,100339,4447.6193841685,Marine_pelagic_fishes_not_identified-51
1965,39,51,Panulirus homarus,Scalloped spiny lobster,690341,30.9186533242783,Panulirus_homarus-51
1965,39,51,Pomacentridae,Damselfishes,400350,16.50234375,Pomacentridae-51
1965,39,51,Pomatomus saltatrix,Bluefish,600364,2.97721424928098e-5,Pomatomus_saltatrix-51
1965,39,51,Prionace glauca,Blue shark,600898,13.5385606773113,Prionace_glauca-51
1965,39,51,Rastrelliger,Indian mackerels,505469,1.80647897588165,Rastrelliger-51
1965,39,51,Rastrelliger kanagurta,Indian mackerel,600111,4.29522960110209,Rastrelliger_kanagurta-51
1965,39,51,Sardinella,Sardinellas,501940,5.34927505389531,Sardinella-51
1965,39,51,Sciaenidae,"Drums, croakers",400331,72.4756677493475,Sciaenidae-51
1965,39,51,Scomberoides lysan,Doublespotted queenfish,601951,132.143547882304,Scomberoides_lysan-51
1965,39,51,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,30.7047236999683,Scomberomorus_commerson-51
1965,39,51,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,2.50566391980209,Scomberomorus_guttatus-51
1965,39,51,Scomberomorus lineolatus,Streaked seerfish,600125,0.0245734349387468,Scomberomorus_lineolatus-51
1965,39,51,Scombridae,"Mackerels, tunas, bonitos",400416,121.654824971095,Scombridae-51
1965,39,51,Sepiidae,Cuttlefishes,490011,0.00583221952136845,Sepiidae-51
1965,39,51,Seriola,Amberjacks,500928,132.143547882304,Seriola-51
1965,39,51,Serranidae,"Basses, groupers, hinds",400289,27.1487337305433,Serranidae-51
1965,39,51,Sphyraenidae,Barracudas,400360,293.652328627342,Sphyraenidae-51
1965,39,51,Sphyrnidae,"Hammer, bonnet, scoophead sharks",400012,1.06388803888889,Sphyrnidae-51
1965,39,51,Spratelloides gracilis,Silverstriped round herring,601458,442.724973070905,Spratelloides_gracilis-51
1965,39,51,Tenualosa ilisha,Hilsa shad,601596,0.00902308260585007,Tenualosa_ilisha-51
1965,39,51,Tetrapturus angustirostris,Shortbill spearfish,603915,1.83537269226545,Tetrapturus_angustirostris-51
1965,39,51,Thunnus,Tunas,501905,0.2386290348481,Thunnus-51
1965,39,51,Thunnus alalunga,Albacore,600142,0.441190242115266,Thunnus_alalunga-51
1965,39,51,Thunnus albacares,Yellowfin tuna,600143,556.336111774993,Thunnus_albacares-51
1965,39,51,Thunnus obesus,Bigeye tuna,600146,208.590819001445,Thunnus_obesus-51
1965,39,51,Thunnus tonggol,Longtail tuna,600148,231.1755676,Thunnus_tonggol-51
1965,39,51,Trachurus,"Jacks, horse mackerels",500661,19.1220117644284,Trachurus-51
1965,39,51,Trichiurus lepturus,Largehead hairtail,601288,6.23626497529356,Trichiurus_lepturus-51
1965,39,51,Xiphias gladius,Swordfish,600226,12.7778187731525,Xiphias_gladius-51
1965,39,51,Zeus faber,John dory,601370,0.0116213215706466,Zeus_faber-51
1965,39,57,Acanthocybium solandri,Wahoo,600089,0.0453034562943479,Acanthocybium_solandri-57
1965,39,57,Auxis,Bullet and frigate tunas,501163,0.0105328886826044,Auxis-57
1965,39,57,Batoidea,"Batoids, skates, rays, sawfishes",300063,0.00192055121937518,Batoidea-57
1965,39,57,Bivalvia,Clams,290004,7.11715292421244e-4,Bivalvia-57
1965,39,57,Bregmaceros mcclellandi,Unicorn cod,608421,4.47822421562837e-4,Bregmaceros_mcclellandi-57
1965,39,57,Carangidae,"Jacks, pompanos",400314,0.00235658746235423,Carangidae-57
1965,39,57,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,6.91216156834702e-4,Cephalopoda-57
1965,39,57,Clupeidae,"Herrings, sardines, menhadens",400043,0.00272675217422834,Clupeidae-57
1965,39,57,Decapoda,"Crabs, lobsters, shrimps",390013,0.00238046358334664,Decapoda-57
1965,39,57,Elasmobranchii,"Sharks, rays, skates",200004,1.17468148727688e-4,Elasmobranchii-57
1965,39,57,Marine fishes not identified,Marine fishes nei,100039,0.0823433875389016,Marine_fishes_not_identified-57
1965,39,57,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,1.78907887307178e-4,Miscellaneous_marine_crustaceans-57
1965,39,57,Mugilidae,"Mullets, grey mullets",400359,1.6845343162186e-4,Mugilidae-57
1965,39,57,Perciformes,Perch-likes,300060,7.47240280024848e-5,Perciformes-57
1965,39,57,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,0.0262281440965406,Scomberomorus_commerson-57
1965,39,57,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,8.46318878270887e-4,Scomberomorus_guttatus-57
1966,39,51,Acanthocybium solandri,Wahoo,600089,0.050733299377545,Acanthocybium_solandri-51
1966,39,51,Alopias,Thresher sharks,500639,1.19889603555555,Alopias-51
1966,39,51,Aphareus rutilans,Rusty jobfish,600083,89.9590862137236,Aphareus_rutilans-51
1966,39,51,Aprion virescens,Green jobfish,600084,89.9590862137235,Aprion_virescens-51
1966,39,51,Auxis rochei,Bullet tuna,600093,1873.737542311,Auxis_rochei-51
1966,39,51,Auxis thazard,Frigate tuna,600094,1871.07210527788,Auxis_thazard-51
1966,39,51,Bregmaceros mcclellandi,Unicorn cod,608421,0.275280806262154,Bregmaceros_mcclellandi-51
1966,39,51,Caesio,Caesios,500475,296.9596875,Caesio-51
1966,39,51,Caesio caerulaurea,Blue and gold fusilier,600918,296.9596875,Caesio_caerulaurea-51
1966,39,51,Carangidae,"Jacks, pompanos",400314,334.168504516417,Carangidae-51
1966,39,51,Carangoides coeruleopinnatus,Coastal trevally,601924,134.938629320585,Carangoides_coeruleopinnatus-51
1966,39,51,Carangoides orthogrammus,Island trevally,601909,134.938629320585,Carangoides_orthogrammus-51
1966,39,51,Carangoides talamparoides,Imposter trevally,601912,130.438629320585,Carangoides_talamparoides-51
1966,39,51,Caranx ignobilis,Giant trevally,601895,134.938629320586,Caranx_ignobilis-51
1966,39,51,Caranx lugubris,Black jack,601936,134.938629320585,Caranx_lugubris-51
1966,39,51,Caranx melampygus,Bluefin trevally,601906,139.438629320585,Caranx_melampygus-51
1966,39,51,Caranx sexfasciatus,Bigeye trevally,601917,134.938629320585,Caranx_sexfasciatus-51
1966,39,51,Carcharhinidae,Requiem sharks,400011,197.755103075556,Carcharhinidae-51
1966,39,51,Carcharhiniformes,Ground sharks,300008,0.36,Carcharhiniformes-51
1966,39,51,Carcharhinus,Sharp-nosed sharks,500816,1.19889603555555,Carcharhinus-51
1966,39,51,Carcharhinus falciformis,Silky shark,600868,32.37019296,Carcharhinus_falciformis-51
1966,39,51,Carcharhinus longimanus,Oceanic whitetip shark,600875,1.19889603555555,Carcharhinus_longimanus-51
1966,39,51,Carcharhinus melanopterus,Blacktip reef shark,600877,65.5187356800001,Carcharhinus_melanopterus-51
1966,39,51,Chondrichthyes,"Sharks, rays, chimaeras",200538,46.3007824438568,Chondrichthyes-51
1966,39,51,Clupeidae,"Herrings, sardines, menhadens",400043,110.376912086353,Clupeidae-51
1966,39,51,Congridae,"Conger, garden eels",400062,43.0342898332694,Congridae-51
1966,39,51,Elasmobranchii,"Sharks, rays, skates",200004,52.5204960355556,Elasmobranchii-51
1966,39,51,Encrasicholina heteroloba,Shorthead anchovy,600556,141.2565,Encrasicholina_heteroloba-51
1966,39,51,Epinephelus,"Seabasses, hinds",500366,62.5749049722906,Epinephelus-51
1966,39,51,Euthynnus affinis,Kawakawa,600096,382.803634533902,Euthynnus_affinis-51
1966,39,51,Galeocerdo cuvier,Tiger shark,600886,52.5204960355555,Galeocerdo_cuvier-51
1966,39,51,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,675.582415632719,Haemulidae-51
1966,39,51,Hexanchus griseus,Bluntnose sixgill shark,600637,51.6816,Hexanchus_griseus-51
1966,39,51,Istiompax indica,Black marlin,600217,34.3718321472916,Istiompax_indica-51
1966,39,51,Istiophoridae,Billfishes,400419,1.15132578449478,Istiophoridae-51
1966,39,51,Istiophorus platypterus,Indo-Pacific sailfish,600077,4.2719769094906,Istiophorus_platypterus-51
1966,39,51,Isurus oxyrinchus,Shortfin mako,600752,7.42305721534431,Isurus_oxyrinchus-51
1966,39,51,Kajikia audax,Striped marlin,600223,16.4531529995935,Kajikia_audax-51
1966,39,51,Katsuwonus pelamis,Skipjack tuna,600107,4555.41071755229,Katsuwonus_pelamis-51
1966,39,51,Lactarius lactarius,False trevally,600363,11.8967532592181,Lactarius_lactarius-51
1966,39,51,Lamniformes,Mackerel sharks,300007,0.36,Lamniformes-51
1966,39,51,Lethrinidae,"Emperors, scavengers",400328,89.9590862137237,Lethrinidae-51
1966,39,51,Lethrinus harak,Thumbprint emperor,601851,29.9863620712412,Lethrinus_harak-51
1966,39,51,Lethrinus microdon,Smalltooth emperor,601845,29.9863620712412,Lethrinus_microdon-51
1966,39,51,Lethrinus olivaceus,Longface emperor,601864,29.9863620712412,Lethrinus_olivaceus-51
1966,39,51,Lethrinus rubrioperculatus,Spotcheek emperor,601848,29.9863620712412,Lethrinus_rubrioperculatus-51
1966,39,51,Lethrinus xanthochilus,Yellowlip emperor,601852,29.9863620712412,Lethrinus_xanthochilus-51
1966,39,51,Lutjanidae,Snappers,400323,285.777411279506,Lutjanidae-51
1966,39,51,Lutjanus bohar,Two-spot red snapper,601417,89.9590862137235,Lutjanus_bohar-51
1966,39,51,Lutjanus gibbus,Humpback red snapper,600265,89.9590862137235,Lutjanus_gibbus-51
1966,39,51,Macolor,Snappers,502666,89.9590862137235,Macolor-51
1966,39,51,Macolor niger,Black and white snapper,600187,89.9590862137235,Macolor_niger-51
1966,39,51,Marine fishes not identified,Marine fishes nei,100039,1857.49955628266,Marine_fishes_not_identified-51
1966,39,51,Marine pelagic fishes not identified,Pelagic fishes,100339,797.423958805651,Marine_pelagic_fishes_not_identified-51
1966,39,51,Panulirus homarus,Scalloped spiny lobster,690341,39.7525542740721,Panulirus_homarus-51
1966,39,51,Pomacentridae,Damselfishes,400350,20.06484375,Pomacentridae-51
1966,39,51,Prionace glauca,Blue shark,600898,10.502355544712,Prionace_glauca-51
1966,39,51,Rastrelliger,Indian mackerels,505469,28.9036636141065,Rastrelliger-51
1966,39,51,Rastrelliger kanagurta,Indian mackerel,600111,3.35213055302841,Rastrelliger_kanagurta-51
1966,39,51,Sardinella,Sardinellas,501940,4.82277239230232,Sardinella-51
1966,39,51,Sciaenidae,"Drums, croakers",400331,30.1981948955614,Sciaenidae-51
1966,39,51,Scomberoides lysan,Doublespotted queenfish,601951,134.938629320585,Scomberoides_lysan-51
1966,39,51,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,35.2744115484174,Scomberomorus_commerson-51
1966,39,51,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,2.93536064156056,Scomberomorus_guttatus-51
1966,39,51,Scomberomorus lineolatus,Streaked seerfish,600125,0.0260319044850408,Scomberomorus_lineolatus-51
1966,39,51,Scombridae,"Mackerels, tunas, bonitos",400416,238.020309726055,Scombridae-51
1966,39,51,Sepiidae,Cuttlefishes,490011,2.33288780854738,Sepiidae-51
1966,39,51,Seriola,Amberjacks,500928,134.938629320585,Seriola-51
1966,39,51,Serranidae,"Basses, groupers, hinds",400289,47.5102840284508,Serranidae-51
1966,39,51,Sphyraenidae,Barracudas,400360,299.863620712412,Sphyraenidae-51
1966,39,51,Sphyrnidae,"Hammer, bonnet, scoophead sharks",400012,1.19889603555555,Sphyrnidae-51
1966,39,51,Spratelloides gracilis,Silverstriped round herring,601458,538.299743567678,Spratelloides_gracilis-51
1966,39,51,Tenualosa ilisha,Hilsa shad,601596,0.00664365577317943,Tenualosa_ilisha-51
1966,39,51,Tetrapturus angustirostris,Shortbill spearfish,603915,2.27312270933475,Tetrapturus_angustirostris-51
1966,39,51,Thunnus,Tunas,501905,0.0417224940691377,Thunnus-51
1966,39,51,Thunnus alalunga,Albacore,600142,2.81491731901062,Thunnus_alalunga-51
1966,39,51,Thunnus albacares,Yellowfin tuna,600143,570.651529600764,Thunnus_albacares-51
1966,39,51,Thunnus obesus,Bigeye tuna,600146,197.011558207481,Thunnus_obesus-51
1966,39,51,Thunnus tonggol,Longtail tuna,600148,307.9465637,Thunnus_tonggol-51
1966,39,51,Trachurus,"Jacks, horse mackerels",500661,321.887198034545,Trachurus-51
1966,39,51,Trichiurus lepturus,Largehead hairtail,601288,18.7087949258807,Trichiurus_lepturus-51
1966,39,51,Xiphias gladius,Swordfish,600226,10.2426399149332,Xiphias_gladius-51
1966,39,51,Zeus faber,John dory,601370,4.64852862825863,Zeus_faber-51
1966,39,57,Acanthocybium solandri,Wahoo,600089,0.080148353127104,Acanthocybium_solandri-57
1966,39,57,Auxis,Bullet and frigate tunas,501163,0.361729491328298,Auxis-57
1966,39,57,Batoidea,"Batoids, skates, rays, sawfishes",300063,0.00229709821313343,Batoidea-57
1966,39,57,Bivalvia,Clams,290004,6.32060606554264e-5,Bivalvia-57
1966,39,57,Bregmaceros mcclellandi,Unicorn cod,608421,2.491048145839e-4,Bregmaceros_mcclellandi-57
1966,39,57,Carangidae,"Jacks, pompanos",400314,0.00341134507654916,Carangidae-57
1966,39,57,Carcharhinidae,Requiem sharks,400011,3.75505233852406e-5,Carcharhinidae-57
1966,39,57,Carcharhinus,Sharp-nosed sharks,500816,1.39812497927805e-6,Carcharhinus-57
1966,39,57,Carcharhinus longimanus,Oceanic whitetip shark,600875,1.03723976692675e-4,Carcharhinus_longimanus-57
1966,39,57,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,5.6964874495334e-4,Cephalopoda-57
1966,39,57,Clupeidae,"Herrings, sardines, menhadens",400043,0.00395970425567408,Clupeidae-57
1966,39,57,Decapoda,"Crabs, lobsters, shrimps",390013,7.02947978912766e-4,Decapoda-57
1966,39,57,Elasmobranchii,"Sharks, rays, skates",200004,1.06315968130842e-4,Elasmobranchii-57
1966,39,57,Isurus oxyrinchus,Shortfin mako,600752,2.59941191172788e-5,Isurus_oxyrinchus-57
1966,39,57,Marine fishes not identified,Marine fishes nei,100039,0.125273218560307,Marine_fishes_not_identified-57
1966,39,57,Mugilidae,"Mullets, grey mullets",400359,6.3993094494443e-4,Mugilidae-57
1966,39,57,Perciformes,Perch-likes,300060,6.21379956223715e-5,Perciformes-57
1966,39,57,Rajiformes,Skates and rays,300014,3.46873579691374e-5,Rajiformes-57
1966,39,57,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,0.0741771150901896,Scomberomorus_commerson-57
1966,39,57,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,9.2610804281804e-4,Scomberomorus_guttatus-57
1967,39,51,Acanthocybium solandri,Wahoo,600089,0.0538759208341786,Acanthocybium_solandri-51
1967,39,51,Alopias,Thresher sharks,500639,1.33779770222222,Alopias-51
1967,39,51,Aphareus rutilans,Rusty jobfish,600083,92.1902640618413,Aphareus_rutilans-51
1967,39,51,Aprion virescens,Green jobfish,600084,92.1902640618414,Aprion_virescens-51
1967,39,51,Auxis rochei,Bullet tuna,600093,1628.00816175734,Auxis_rochei-51
1967,39,51,Auxis thazard,Frigate tuna,600094,1625.34272472422,Auxis_thazard-51
1967,39,51,Bregmaceros mcclellandi,Unicorn cod,608421,0.221602027512959,Bregmaceros_mcclellandi-51
1967,39,51,Caesio,Caesios,500475,334.3875,Caesio-51
1967,39,51,Caesio caerulaurea,Blue and gold fusilier,600918,334.3875,Caesio_caerulaurea-51
1967,39,51,Carangidae,"Jacks, pompanos",400314,344.64708602437,Carangidae-51
1967,39,51,Carangoides coeruleopinnatus,Coastal trevally,601924,138.285396092762,Carangoides_coeruleopinnatus-51
1967,39,51,Carangoides orthogrammus,Island trevally,601909,138.285396092762,Carangoides_orthogrammus-51
1967,39,51,Carangoides talamparoides,Imposter trevally,601912,133.785396092762,Carangoides_talamparoides-51
1967,39,51,Caranx ignobilis,Giant trevally,601895,138.285396092762,Caranx_ignobilis-51
1967,39,51,Caranx lugubris,Black jack,601936,138.285396092762,Caranx_lugubris-51
1967,39,51,Caranx melampygus,Bluefin trevally,601906,142.785396092762,Caranx_melampygus-51
1967,39,51,Caranx sexfasciatus,Bigeye trevally,601917,138.285396092762,Caranx_sexfasciatus-51
1967,39,51,Carcharhinidae,Requiem sharks,400011,197.952684742222,Carcharhinidae-51
1967,39,51,Carcharhiniformes,Ground sharks,300008,0.36,Carcharhiniformes-51
1967,39,51,Carcharhinus,Sharp-nosed sharks,500816,1.33779770222222,Carcharhinus-51
1967,39,51,Carcharhinus falciformis,Silky shark,600868,36.12053796,Carcharhinus_falciformis-51
1967,39,51,Carcharhinus longimanus,Oceanic whitetip shark,600875,1.33779770222222,Carcharhinus_longimanus-51
1967,39,51,Carcharhinus melanopterus,Blacktip reef shark,600877,65.5382956799999,Carcharhinus_melanopterus-51
1967,39,51,Chondrichthyes,"Sharks, rays, chimaeras",200538,46.3007826430061,Chondrichthyes-51
1967,39,51,Clupeidae,"Herrings, sardines, menhadens",400043,121.802157867214,Clupeidae-51
1967,39,51,Congridae,"Conger, garden eels",400062,0.0358637372605846,Congridae-51
1967,39,51,Elasmobranchii,"Sharks, rays, skates",200004,50.9664977022222,Elasmobranchii-51
1967,39,51,Encrasicholina heteroloba,Shorthead anchovy,600556,159.06,Encrasicholina_heteroloba-51
1967,39,51,Epinephelus,"Seabasses, hinds",500366,27.8138896060581,Epinephelus-51
1967,39,51,Euthynnus affinis,Kawakawa,600096,530.742841962558,Euthynnus_affinis-51
1967,39,51,Galeocerdo cuvier,Tiger shark,600886,50.9664977022223,Galeocerdo_cuvier-51
1967,39,51,Hexanchus griseus,Bluntnose sixgill shark,600637,49.9887,Hexanchus_griseus-51
1967,39,51,Istiompax indica,Black marlin,600217,22.836759670829,Istiompax_indica-51
1967,39,51,Istiophoridae,Billfishes,400419,1.22185514888056,Istiophoridae-51
1967,39,51,Istiophorus platypterus,Indo-Pacific sailfish,600077,3.5590690106029,Istiophorus_platypterus-51
1967,39,51,Isurus oxyrinchus,Shortfin mako,600752,10.1367296207395,Isurus_oxyrinchus-51
1967,39,51,Kajikia audax,Striped marlin,600223,44.0764132085344,Kajikia_audax-51
1967,39,51,Katsuwonus pelamis,Skipjack tuna,600107,1998.32460845163,Katsuwonus_pelamis-51
1967,39,51,Lactarius lactarius,False trevally,600363,12.258461747143,Lactarius_lactarius-51
1967,39,51,Lamniformes,Mackerel sharks,300007,0.36,Lamniformes-51
1967,39,51,Lethrinidae,"Emperors, scavengers",400328,92.1902640618413,Lethrinidae-51
1967,39,51,Lethrinus harak,Thumbprint emperor,601851,30.7300880206138,Lethrinus_harak-51
1967,39,51,Lethrinus microdon,Smalltooth emperor,601845,30.7300880206138,Lethrinus_microdon-51
1967,39,51,Lethrinus olivaceus,Longface emperor,601864,30.7300880206138,Lethrinus_olivaceus-51
1967,39,51,Lethrinus rubrioperculatus,Spotcheek emperor,601848,30.7300880206138,Lethrinus_rubrioperculatus-51
1967,39,51,Lethrinus xanthochilus,Yellowlip emperor,601852,30.7300880206138,Lethrinus_xanthochilus-51
1967,39,51,Lutjanidae,Snappers,400323,284.521390527871,Lutjanidae-51
1967,39,51,Lutjanus bohar,Two-spot red snapper,601417,92.1902640618414,Lutjanus_bohar-51
1967,39,51,Lutjanus gibbus,Humpback red snapper,600265,92.1902640618414,Lutjanus_gibbus-51
1967,39,51,Macolor,Snappers,502666,92.1902640618414,Macolor-51
1967,39,51,Macolor niger,Black and white snapper,600187,92.1902640618414,Macolor_niger-51
1967,39,51,Marine fishes not identified,Marine fishes nei,100039,3059.90362881893,Marine_fishes_not_identified-51
1967,39,51,Marine pelagic fishes not identified,Pelagic fishes,100339,7416.22453447968,Marine_pelagic_fishes_not_identified-51
1967,39,51,Palinuridae,Spiny lobsters,490039,43.3327262692384,Palinuridae-51
1967,39,51,Perciformes,Perch-likes,300060,168.370123854163,Perciformes-51
1967,39,51,Pomacentridae,Damselfishes,400350,22.59375,Pomacentridae-51
1967,39,51,Pomatomus saltatrix,Bluefish,600364,0.0119088569971239,Pomatomus_saltatrix-51
1967,39,51,Prionace glauca,Blue shark,600898,21.0893634051439,Prionace_glauca-51
1967,39,51,Rastrelliger,Indian mackerels,505469,79.9478663812417,Rastrelliger-51
1967,39,51,Rastrelliger kanagurta,Indian mackerel,600111,2.86432016095103,Rastrelliger_kanagurta-51
1967,39,51,Sardinella,Sardinellas,501940,1.74639730618805,Sardinella-51
1967,39,51,Scomberoides lysan,Doublespotted queenfish,601951,138.285396092762,Scomberoides_lysan-51
1967,39,51,Scomberomorus commerson,Narrowbarred Spanish mackerel,600121,36.1343397260874,Scomberomorus_commerson-51
1967,39,51,Scomberomorus guttatus,Indo-Pacific king mackerel,600123,2.97982817854906,Scomberomorus_guttatus-51
1967,39,51,Scomberomorus lineolatus,Streaked seerfish,600125,0.0282677463103337,Scomberomorus_lineolatus-51
1967,39,51,Scombridae,"Mackerels, tunas, bonitos",400416,227.441629293785,Scombridae-51
1967,39,51,Sepiidae,Cuttlefishes,490011,5.67612039925837,Sepiidae-51
1967,39,51,Seriola,Amberjacks,500928,138.285396092762,Seriola-51
1967,39,51,Serranidae,"Basses, groupers, hinds",400289,6.78789063590894,Serranidae-51
1967,39,51,Sphyraenidae,Barracudas,400360,307.300880206138,Sphyraenidae-51
1967,39,51,Sphyrnidae,"Hammer, bonnet, scoophead sharks",400012,1.33779770222222,Sphyrnidae-51
1967,39,51,Spratelloides gracilis,Silverstriped round herring,601458,606.14525499269,Spratelloides_gracilis-51
1967,39,51,Tenualosa ilisha,Hilsa shad,601596,0.00555663823539645,Tenualosa_ilisha-51
1967,39,51,Tetrapturus angustirostris,Shortbill spearfish,603915,1.87968140279366,Tetrapturus_angustirostris-51
1967,39,51,Thunnus,Tunas,501905,1.02830571347357,Thunnus-51
1967,39,51,Thunnus alalunga,Albacore,600142,0.363915212273131,Thunnus_alalunga-51
1967,39,51,Thunnus albacares,Yellowfin tuna,600143,373.74949531194,Thunnus_albacares-51
1967,39,51,Thunnus obesus,Bigeye tuna,600146,223.128718415181,Thunnus_obesus-51
1967,39,51,Thunnus tonggol,Longtail tuna,600148,384.7175598,Thunnus_tonggol-51
